distance_patient_clinic,distance_staff_patient,time_margin,workload,language,preferred_language,fitness_score,language_match
12.086362987287806,6.814902205125316,9.478203528345041,6,Mandarin,English,1.9617502245837926,0
27.643744766766215,27.63807718117034,12.285288396753955,6,English,English,2.3592421202568206,1
9.275981192557012,5.775419365536603,20.82689212926086,7,Mandarin,Mandarin,2.485544769894934,1
9.748867309622183,9.14307840546186,-4.8384086513443485,6,Malay,English,2.2774525140113453,0
11.470568573094148,9.277787250528682,12.535573425662722,7,English,English,2.718771371865577,1
23.2661049941178,25.503054904086905,7.746044006149065,6,English,English,2.619423750257154,1
23.740383786841598,27.000296817058892,6.104045116501689,7,Mandarin,Mandarin,2.5287256115284333,1
11.373864233627385,1.1474562110207671,16.441312347274813,7,Mandarin,Mandarin,2.6643408633989,1
9.97177165139607,3.823952028377079,-27.929618804432252,7,Mandarin,English,2.133944033854161,0
8.42954125879318,11.057781105844859,-4.443713123783798,7,English,Malay,2.1553143992743404,0
7.767594889869749,13.016965776677342,-4.648934064008987,6,Mandarin,Mandarin,3.2591579464544993,1
35.56457458416705,29.978837725923057,12.202682349653772,6,English,Malay,1.2025085929384942,0
27.70916655666207,27.168856468282627,-6.255555971208324,6,Mandarin,English,1.7746566774857215,0
14.013419521963622,7.371613793245881,-28.015744786830687,6,Mandarin,Mandarin,3.1752638508918025,1
9.898984868159408,5.4485006598499375,-20.881498433951343,6,English,English,3.259420149940069,1
2.7239478173849845,9.694974299601117,-29.718974561518735,7,Malay,English,2.1417475302917435,0
38.54118393583094,26.010204875831114,-24.03819447475709,9,Mandarin,English,1.2124066369027333,0
24.104145637414206,29.166747222862206,21.41754766268147,6,Mandarin,Mandarin,2.070894165090738,1
33.46881267337955,26.31484450453789,-24.246749905602496,7,English,Malay,1.5208761664359427,0
21.12252919328467,28.581463504680897,-16.74155143166284,9,Malay,Malay,2.4676882754816596,1
3.7254829000994834,11.788286454203488,-9.446445026452366,6,English,Mandarin,2.2958741563687957,0
14.405730407118009,14.075374415949714,-12.354071299707723,7,English,Malay,2.0390087141036304,0
12.487713484011618,9.2379551675998,26.78656423940923,9,English,English,1.9752135651045628,1
13.90570580672133,6.555030008450219,-4.517092214958776,6,English,Malay,2.262835667798422,0
13.897355100961152,1.5714282269040836,-15.570094675762897,6,Mandarin,Mandarin,3.2759118511354712,1
6.596582092661476,1.8850159458134055,-7.4155901471307715,7,Mandarin,Malay,2.255465385791482,0
1.4660717759447137,3.1990448160806926,-9.571209863861977,7,Mandarin,Mandarin,3.286444801200206,1
3.2978617681168125,4.214695276991228,28.26499072135132,6,English,Malay,1.4180997543016234,0
27.380887032552735,25.4062711835451,-13.13703545609797,7,Malay,English,1.666742976229263,0
2.4186075258497466,2.496624181488009,26.35133017223932,6,English,Malay,1.5110511268982463,0
9.990216273650248,1.7200342229996897,-16.4954415530597,7,Mandarin,English,2.192912689856635,0
8.026465558003483,14.699615265774478,-27.01162739210719,7,Malay,English,2.04770043378853,0
7.521616790996121,11.915336055450723,-4.491551985486993,6,Malay,Malay,3.2731586315839083,1
5.309291111649564,7.311642618627046,18.37218097963617,7,Mandarin,Malay,1.595764328409968,0
1.0310506197283722,13.183855491483696,-11.541304031623472,6,Malay,Mandarin,2.3018799254491347,0
35.13721554195084,28.5167460803781,17.135485809820917,6,English,English,2.0592519269755956,1
22.41298872679964,29.7974160561333,-0.7169420965902233,6,Mandarin,English,1.8346150074990757,0
28.06469162708725,26.75775711960449,-7.8312342757267395,6,Mandarin,Malay,1.770268905243484,0
1.380494327270385,9.796569620558518,-14.098641435439983,6,English,Malay,2.3237338890702444,0
10.162199388085403,5.802002776456027,-0.20514257416938975,8,English,Mandarin,2.0871741697740207,0
11.330626661347136,5.93004276183899,-17.424816320264846,9,Malay,Mandarin,1.8993105847005893,0
28.751256070701473,26.447766194457078,-18.86360917518077,6,Malay,Malay,2.727636511958042,1
13.00650110165054,4.283463099438936,-8.63950848465971,6,English,English,3.280801996373573,1
14.667402102902793,5.424344650419865,11.425233620199863,7,Mandarin,Mandarin,2.764199355759778,1
27.042331952379474,29.654443424005027,22.474801542132113,6,English,Mandarin,0.9805987735038393,0
34.30408380103145,29.63936975462935,-4.455392442535683,7,Malay,Mandarin,1.522139414325713,0
11.044933419722373,9.867427703558656,10.132793024408578,6,English,English,2.9187286329128894,1
13.926251436487522,1.8855970002959992,-12.762653065277398,9,Malay,Mandarin,1.9293393387479068,0
4.1453177728619455,1.1062698425533846,5.027690534360703,7,Malay,Malay,3.1365149551432223,1
3.699822068692385,10.85691921926407,-23.536590846964145,7,Malay,English,2.1409772842972217,0
13.369092217325726,5.38789812161864,7.58175971015146,7,English,Mandarin,1.9120685067552552,0
5.864040424256431,7.8976868072567425,-20.491836901822197,6,Malay,Malay,3.2765766046787945,1
11.707522824721071,13.112768164479059,-10.50630074766827,6,Mandarin,Mandarin,3.1992760876157713,1
1.3582470532081745,12.05162998341704,5.323415916938485,8,Mandarin,Mandarin,2.9270816725409006,1
2.114219444248971,11.038264023667367,11.741234065318816,7,Malay,English,1.822531973034678,0
24.362617529656724,28.272497695696543,19.728001149208716,7,Malay,Mandarin,1.0224181673833108,0
37.81904444733067,25.675110221741686,-28.482922105106965,6,Mandarin,Mandarin,2.5665367425751846,1
34.870459097844815,25.067602924010185,-13.186078088123011,8,Malay,Malay,2.4378432193662896,1
10.638337321762677,11.638985658458655,-12.272553452193854,7,Malay,Mandarin,2.101318258690474,0
7.983044849124005,4.539606341323559,6.587665215364941,6,English,English,3.1267052055577516,1
9.938621162430513,12.57259249102783,10.113759032654805,7,Malay,Malay,2.7859062973224984,1
10.849980489006194,11.265686090261385,19.265573041096836,7,Mandarin,Mandarin,2.469548277768935,1
1.7166583490007465,7.697126238086382,-11.295208484923904,7,Mandarin,English,2.2332114591793824,0
8.093029816254024,10.267264726527406,-1.1290300574258083,7,English,English,3.177633621047433,1
9.412617761873564,7.152153067157518,-1.90281700371483,7,Malay,Mandarin,2.193009568363973,0
39.349560751347326,27.50181962880094,-24.929857162062998,7,English,English,2.40865678132415,1
30.436435960177384,28.14763768426055,13.123662631599405,6,Mandarin,English,1.2785306623138752,0
8.197983760360342,3.1811675375695017,7.430283612410367,7,English,Malay,1.9911485605863388,0
4.408566264900632,14.962234909207144,15.406517517119557,7,Mandarin,English,1.6320638751597378,0
3.9060461539395517,9.400069140790363,23.896880563274703,6,Malay,English,1.5130480273380864,0
3.9859148182565427,13.81416382058233,-14.96006649879656,6,Malay,Malay,3.2546323252822895,1
13.323271158778228,5.082471303054992,-1.0913985478149186,6,English,Malay,2.2948045802222845,0
11.47872713607035,8.808601928737147,-28.227393269730356,6,Mandarin,Mandarin,3.185535398452824,1
12.786926831114782,7.497553715658915,-16.796247768508483,6,English,English,3.223667701970568,1
8.526609647583989,2.9378848314458414,-18.656692154087814,6,Malay,Mandarin,2.3056660813627423,0
31.988807446673604,29.706945612347187,29.42036897689169,7,Malay,English,0.542242038224023,0
9.416035496490952,3.5622794502480684,-2.6330537727324064,6,English,Mandarin,2.343940004623502,0
3.132180136672787,7.35564412552738,-3.1843349036917488,8,Malay,Malay,3.132007307699026,1
35.175437504541144,27.852706109981284,10.584904459191783,7,Mandarin,Mandarin,2.1807572210357167,1
39.168781558142975,29.53785460368048,-11.206417281869008,7,Mandarin,Malay,1.425542046543183,0
37.09649550377775,28.015050606929496,17.041462729323147,6,English,English,2.039869198307133,1
37.752573311547934,25.57533296981122,-26.650201353211447,6,Malay,English,1.5752318977792639,0
11.144087071886144,9.441419841956463,-20.44680525369874,6,English,English,3.2084889133492447,1
7.940607595403403,7.811808175553186,-21.868887485880425,7,Malay,Malay,3.134579550670833,1
8.185554114948658,14.672368561716166,-4.348794441448156,6,Malay,Malay,3.239424791761858,1
14.684417110780236,4.726588726780575,-18.674441126860074,6,Mandarin,Malay,2.2261418045348584,0
4.584605545170257,14.679998250153158,-11.668521142249688,7,Malay,Malay,3.1334588915726003,1
8.090591137247074,7.028759724666787,-16.631962368103498,6,English,Malay,2.275866616820516,0
4.106447238966596,10.734527153969132,-17.16057688540348,7,English,Mandarin,2.159388333119298,0
6.913794561742796,7.078557487986513,-10.912033138359519,6,Malay,English,2.306203035708175,0
10.680800115309605,14.22729461151124,-25.388240573158882,6,English,English,3.1487915841545955,1
39.68165322164208,26.095334574881427,-7.3995702272574455,6,Malay,Malay,2.6013038446298875,1
13.17056128841291,9.32560638708038,26.29617677273079,6,Malay,English,1.3371721361994895,0
6.581965429877216,7.774703486738391,-11.003729661363291,6,Malay,Mandarin,2.302254211962633,0
30.39361408331132,26.710589505605157,20.114545977876926,7,Malay,Malay,1.939369946057829,1
9.633048479805282,10.599408394707298,-0.05335398406434422,6,English,English,3.2799975846413263,1
8.836375311868736,8.216808818248985,-0.5894570295587478,7,Malay,Mandarin,2.192503301933627,0
25.679870376988696,28.08810712814196,-11.218743711764645,9,Mandarin,Malay,1.4228800931031964,0
21.510528227945834,26.298125112598772,-17.321340646349366,7,Mandarin,Malay,1.7302387014370306,0
35.207084333348064,26.304181128943473,11.70002366420928,9,Mandarin,Mandarin,1.9303239312281404,1
25.065305119973345,27.593272425609303,9.566595630486688,6,English,Mandarin,1.4952023911127914,0
30.65977634445881,25.916358507121107,-25.351182524281633,6,Mandarin,Malay,1.684589516116707,0
6.164779646054999,6.305279691827032,-20.07961034257064,9,Malay,Malay,2.9383673721459442,1
14.674286317299318,2.8782240652642637,10.468547236560642,6,Malay,Malay,2.940575742894742,1
4.25341823529998,14.891833102475092,-3.624061572329044,7,Mandarin,Mandarin,3.1614672813811526,1
39.14617677520286,25.126021209515656,-19.916856724737265,6,English,English,2.582987397821921,1
14.637425909591446,1.2618072938768468,-20.571122773439274,7,English,Malay,2.1374372587205195,0
5.6249613258122935,8.087180860716717,-13.642953463544124,7,English,Malay,2.182402066589563,0
29.212817020460832,29.110176933599664,-21.805327475968404,7,English,Malay,1.551735669128053,0
4.878115656828175,4.308900297359979,11.214537275936996,6,Mandarin,English,1.9981210358003236,0
10.87641928890462,6.490630816620428,-5.797743705447406,7,English,English,3.1720036865932584,1
5.636880978710515,1.287262643037264,26.99251228933426,7,Mandarin,Mandarin,2.351020633655823,1
25.567388849716245,27.749719073579747,-29.124474079922226,7,Malay,English,1.6052078520378772,0
4.289007688345646,13.405265306135126,28.450921002255132,7,English,English,2.1922750349762627,1
30.3306944104454,29.272384053576904,-25.59444540539595,7,English,Malay,1.5191928503194445,0
13.640437874643952,11.884204821079173,25.581272200905655,7,Mandarin,English,1.214409046011071,0
21.19753090166254,26.544370652638513,16.49069779785161,6,English,Malay,1.3293404417860661,0
11.559854172720792,10.708353308073514,-12.3244020626638,7,English,Malay,2.1012365849831776,0
14.495727578730383,4.338787070808674,-1.5693217669057375,7,English,Malay,2.171423780948257,0
7.149760811545576,5.895550535885877,10.95491000503203,6,Mandarin,English,1.9686250363495645,0
2.9271050435840027,12.860677471392515,-20.007144687441,7,Malay,English,2.140431692558765,0
10.883457956028124,6.610860190365108,-7.385757177359675,8,English,Malay,2.0479376279448687,0
5.780310802847241,10.205332945587774,11.768665087567319,6,English,Mandarin,1.9107402844507937,0
23.547058274232434,28.509867868309655,-14.266042842605337,8,Malay,English,1.5568387838628832,0
9.204193564519343,4.9955801065661305,16.039134094025464,6,Mandarin,Malay,1.779132569998254,0
20.169434156181516,26.069246454738643,-27.84233440676731,7,Malay,Malay,2.7195905202520176,1
6.190805530840603,2.535424411429662,24.1525048002759,6,English,Malay,1.549900032567641,0
21.290151098830393,25.130232277615544,-14.12184863678302,6,Mandarin,Malay,1.8799989853548975,0
9.54983884396776,7.9359829276891825,-20.087468846246953,8,Mandarin,English,2.0056835527959405,0
6.8746314205692975,2.2881562536131934,-24.206319547267608,9,Malay,Malay,2.9576843914339497,1
10.68345068484322,1.319911181190381,-18.173872850178398,6,English,Malay,2.3018868051724026,0
12.3974648075245,5.07918930192378,-12.638853630316966,7,English,Malay,2.1481039468044605,0
24.53930468218203,25.61973983742394,23.098446492289323,7,English,Malay,0.9429692357982256,0
9.110866195654012,11.72912721713518,7.064455356825876,6,English,Malay,2.0268441283832024,0
9.638426527698577,2.9443673347182004,-18.647756847497334,7,Mandarin,Mandarin,3.1770128718841746,1
7.404134614002245,10.580674303693655,-12.206869580047464,6,Mandarin,English,2.261962345556216,0
6.828221655156112,5.2380146315135905,14.371845554486036,6,English,Malay,1.8588230427262917,0
3.255738867154995,4.873115976673938,-25.728453099127332,7,English,Malay,2.197949941231286,0
9.985901883286054,5.957914933052107,-16.595026168656712,7,Malay,Malay,3.150245077941096,1
6.121448189132387,9.997427677604707,11.92523626255694,6,English,Malay,1.9039279721431361,0
13.042270376914779,9.748004716404946,12.225936883411762,6,Mandarin,Mandarin,2.826689458147391,1
6.239814441703153,14.701539916056348,18.3961151400198,7,Mandarin,Mandarin,2.511722426521712,1
30.155462309106788,28.10116990624866,-21.14314858815372,6,Malay,Malay,2.672475225800625,1
5.085629203315065,7.998745849236696,-0.14036496607905136,6,English,Malay,2.351188366254219,0
11.336721045608785,3.3672098330942832,-29.825689503268187,7,Mandarin,Mandarin,3.1185417262020754,1
2.4594657312577333,14.030951272780053,-9.368382863008982,6,English,Mandarin,2.2863678870829256,0
9.413849977831454,9.725504493280656,27.71756757399873,9,Malay,Malay,1.9684915901989233,1
12.25867796499164,14.636435470001686,26.4061845329753,6,Mandarin,Mandarin,2.289332406995931,1
11.643672375189608,10.227580254698804,13.91260228317256,6,English,Malay,1.7768463937900765,0
27.32329150995477,25.478756545357477,16.487707737760292,6,Mandarin,English,1.2507317038735324,0
29.517003977821805,25.201731624251344,25.061100245725754,6,Mandarin,English,0.920847826478461,0
6.090757185033951,3.9087809834574063,-19.758215051786593,6,English,Mandarin,2.316643901475798,0
14.4878998635409,5.928172333375787,-26.69655960137809,6,Malay,English,2.1893507460262396,0
21.29395347466662,26.664615825486305,-8.03180086248112,6,Malay,Mandarin,1.876371808011573,0
21.693211616938342,26.852319376215565,-20.33234412249839,6,English,Malay,1.8262394819203893,0
6.152567172612692,1.5438758009488776,-10.11704306892165,6,Mandarin,Malay,2.371812093367979,0
9.328958129569438,5.947825665794245,26.159248373967124,7,Mandarin,Malay,1.296658468957514,0
10.875416042795955,13.658672099276352,28.170492757340693,6,Malay,Malay,2.2511918720723525,1
13.706117310965011,13.237646605640357,22.981475719588452,6,English,Malay,1.4087107106483505,0
2.4771112492292007,2.8400594255979748,-4.925890353649166,7,Malay,Malay,3.2954086587395643,1
38.47683863455907,28.422925238535832,21.741173631855,7,Mandarin,Malay,0.7300625959702653,0
10.033330099490911,9.734265570427912,11.290493220742544,6,Mandarin,Mandarin,2.889656780574823,1
6.596812992370836,9.465228012077308,-24.30380313288363,6,Mandarin,Malay,2.2408669128459064,0
8.380358416921087,2.2741297059787478,-10.275641651799845,6,English,English,3.341702979931669,1
2.9423360995367007,13.979996255729574,-9.669356400550846,7,English,English,3.163545488445501,1
12.162935215075366,3.3596981890010453,15.297954658510308,7,English,Malay,1.6743452529113751,0
14.154352616280095,6.675383336459306,-9.68074773620754,7,Malay,English,2.1244334813519146,0
5.289840669769659,1.1153368490488593,22.767040712595566,6,English,Malay,1.62160179987097,0
28.246454703853985,26.336392939996756,-28.332281474409847,7,English,Mandarin,1.588159209514289,0
14.86635142503911,12.182788291275491,-18.470014092955058,7,Malay,Malay,3.032941889193671,1
35.931894114750946,25.75466892714225,11.89717028297015,6,English,Mandarin,1.2731969483332617,0
35.6298583884753,29.15167210129267,7.213139009884685,7,Mandarin,Mandarin,2.2714941048132005,1
4.36345563756095,4.539484775531138,-25.75242228897366,6,English,Mandarin,2.307629188239167,0
12.770365962162277,13.770333192463099,13.972382677637833,7,Malay,Malay,2.610559614736422,1
13.080431849353173,2.7464740131458365,27.26766373309695,7,Malay,English,1.2523627107166169,0
2.412710312974567,1.8643191083171193,-17.39759369516367,8,Malay,Mandarin,2.146737726803204,0
8.350298523868869,13.233715857735309,-28.137249494886888,6,English,English,3.1728690245343354,1
5.425273590301069,3.567218440843561,-17.15007729635057,6,Malay,Malay,3.3354081553673853,1
3.5149246596671624,13.978907913981656,-24.832914355388418,6,Malay,Mandarin,2.2247852930788836,0
13.743815790396637,3.22955896607352,-28.094214758747444,7,Mandarin,Mandarin,3.10161886990614,1
30.859951423134714,25.502162770934397,-17.242675031843508,6,Mandarin,Malay,1.7149470846527801,0
4.8969151566540505,4.044864313763727,24.12225619139788,6,English,English,2.5488032385968964,1
12.70742421736042,7.443948890331965,-4.602360657200965,8,English,Malay,2.030645066732406,0
37.59018153005181,27.305592104303415,13.385125476058647,7,Malay,Mandarin,1.053697462914644,0
1.5050469801461974,9.191917253749045,-8.018368706045543,6,English,English,3.348802461974229,1
24.618982885621918,26.976624666912798,5.499291147207229,6,Malay,English,1.654093136808318,0
26.68683250287291,28.532378464816418,11.525399517837503,6,English,English,2.38681217960052,1
7.5524696017183945,11.248073613211629,-20.868021877199197,6,Mandarin,Malay,2.2249344949267025,0
5.1348004587018545,11.705889220320493,-6.430832497510615,9,English,Mandarin,1.9401569948847412,0
4.665897713938952,10.66016578058712,27.97685870291188,7,Mandarin,Malay,1.2325493104528236,0
9.0297258482738,5.576334550245313,-6.2456822414561834,6,Malay,English,2.315620455209955,0
8.358606504080365,2.442362354663274,24.05807145197832,7,Malay,Malay,2.4149578105933225,1
9.19476435003541,12.091970978962793,19.809663637252537,7,English,English,2.4587944194061793,1
10.387649529337207,4.072769851720542,-15.774854871368735,6,Mandarin,Malay,2.2853129566181933,0
4.268979933306489,12.02079277302639,15.511774106687685,7,Mandarin,English,1.6591901792026023,0
37.46160699179154,26.503640738681973,-20.447144012787582,6,English,English,2.58599455526112,1
13.526732666909904,11.33444104277771,25.06223775796766,7,Mandarin,English,1.2392099413742559,0
1.1901949020695892,8.492938778965486,-2.033422755722132,7,Malay,Mandarin,2.2613905873372424,0
24.58089783437884,27.94901306169639,-8.160772696602457,7,Mandarin,Mandarin,2.687332143739044,1
22.125132377249482,29.02079693687155,-2.0176979508448873,7,English,Malay,1.7293376619441898,0
39.587419845606846,28.869766650001353,20.196275191074776,6,English,Malay,0.8774074672695886,0
29.040220869701063,27.66551692792075,15.904997444059367,7,Malay,English,1.0929025014949163,0
12.526764541903932,6.810557851908038,-23.03532916466924,9,Mandarin,Malay,1.8598423455129829,0
7.649324191979712,6.821908995538257,11.095814025564902,6,Mandarin,English,1.9494341772300487,0
13.820813609940028,12.05716347843504,-6.904830428120022,6,Mandarin,English,2.2007041276891828,0
30.54404086175457,29.49170052824485,-27.90185715356566,6,Malay,Mandarin,1.622271165643679,0
12.27154403652379,14.320216407419405,11.471175945033082,8,Mandarin,Malay,1.58009123748441,0
12.190977993863884,4.899529857373416,-8.383802203913739,6,Mandarin,Mandarin,3.283648914141248,1
1.3362887625741344,2.4302503760949854,-25.405798437763607,8,English,Malay,2.1251486138207634,0
32.37964468248563,28.74596990669726,-16.455452181511333,9,Mandarin,Malay,1.2909722657854508,0
11.024912443273378,10.79318135936315,27.123365119470336,7,Malay,English,1.1975012827921732,0
7.297710096138007,9.219297500095593,-11.269558619623051,6,Malay,Malay,3.2797647286389204,1
35.03920651031902,25.101107691716837,-21.874250422615567,7,Mandarin,Mandarin,2.523236499892946,1
6.425913432344879,11.50765238377967,-16.033891483043696,6,English,Malay,2.2497180368952754,0
11.622834234528108,8.849440032156128,28.016078908205355,6,Mandarin,English,1.2972144955459703,0
33.27920568309722,26.860588485331547,-25.899634977052077,7,Malay,Mandarin,1.5098266407898233,0
14.058692948406284,14.624271080998442,-25.691804193856058,6,Mandarin,Mandarin,3.110031012393099,1
9.05444096076635,6.127444154327394,-13.784699576756513,7,English,Mandarin,2.167232150259874,0
24.854007697060123,29.31351966412368,11.59920489879877,9,English,Malay,1.0480885140347396,0
26.114429043401856,26.898173713051243,-27.823894253187532,6,English,Malay,1.7317798651667713,0
4.3314983858164355,11.908353389316328,-18.736388909052806,7,Malay,English,2.1401468525518297,0
6.208933571761112,12.313005407564024,-15.362793558795692,6,Malay,Malay,3.2460712983440962,1
6.5376540782315455,3.676352632350196,-25.518388804562584,7,English,Mandarin,2.177798636878974,0
31.896033191653157,27.492628213178303,10.53796181473302,8,Malay,Malay,2.121514381298077,1
14.16835445425192,8.634526811109989,22.889050812606424,7,Malay,Mandarin,1.3358544089051563,0
1.4427498453975143,10.03202275661383,-20.33973120239203,7,English,English,3.182453169971913,1
11.115067237368695,6.190302827219127,10.929453801410153,7,Mandarin,Mandarin,2.809415416304766,1
6.930154861321337,10.440536169837609,-3.571623609226968,6,Mandarin,English,2.296887677657654,0
13.150631710544207,14.257098557271872,28.906268219853803,7,Mandarin,Malay,1.0792033096269562,0
12.566834790213639,2.1455663132873433,-10.774639848905682,6,Malay,Malay,3.2994605228019713,1
2.3675401111894745,2.6919926048130396,-23.32697455989662,7,English,Malay,2.236648090973653,0
39.91509743626394,26.184571680395845,8.923192725352802,8,Mandarin,Malay,1.0736378461312774,0
26.444642751145135,25.93039439905443,-11.700550029862388,6,English,Mandarin,1.7954420331195768,0
8.869866199261166,7.259245134091884,-24.311824168274583,7,Mandarin,English,2.122669472772221,0
14.117603771888378,7.266131904930264,8.748021470042161,6,Malay,Malay,2.962481891780338,1
38.904234734390364,28.331383740493926,-6.892899182174482,6,Malay,Malay,2.5803029375612185,1
13.385540975800836,3.7188635841072535,5.428118100741956,7,Malay,Malay,3.0039718208749506,1
12.013614621991863,8.867181783997182,29.773217790355567,6,Malay,Malay,2.231629413277665,1
24.007790304225203,28.87979955658717,-24.69902052895294,7,English,Malay,1.6266407559575202,0
22.052490606586332,28.692040220522937,13.091055540438848,7,English,Malay,1.2841203543296076,0
4.742235418708782,9.281532363916526,-21.82613553311883,7,Malay,English,2.152008537063351,0
5.087937503929492,6.029125652865601,-21.69617826538289,6,English,Malay,2.2990087742141063,0
7.26452916913735,9.080436754827314,-25.582447645104807,6,Malay,Malay,3.2337755152766707,1
39.04056436040579,26.183509562743243,11.280440086174371,9,Mandarin,English,0.8872545581793565,0
25.524492691294448,29.437480161326686,7.865278244972003,6,Mandarin,English,1.5189179059407625,0
7.313330262144029,12.03426463788979,-18.783417747099215,6,English,Malay,2.2264126585093313,0
30.45529657285695,25.298703664804435,6.094595532528361,7,English,Malay,1.4510713748867747,0
28.85187039944069,27.41294032732467,-20.96467822008738,7,English,Mandarin,1.5865540168500256,0
6.503806356328111,2.911681843602266,-18.959322981529034,7,English,Mandarin,2.207647374728933,0
4.94993739485531,6.688501061494549,28.272955362081596,7,English,Malay,1.2590621777636457,0
3.7527717257525532,4.923531106094093,14.88474988575585,6,English,Mandarin,1.874770725680079,0
2.237772955176955,1.684156416657239,-11.466403452721512,7,Malay,English,2.287559361439253,0
27.617456257989417,25.531062599598233,-2.4379735220332215,6,English,English,2.814285350475193,1
11.052179997917513,5.48626626703451,-17.858212444343863,7,Malay,English,2.140088162536,0
20.969022326172823,25.191004900128558,13.397516530499344,6,Malay,Malay,2.4622087201345018,1
8.673367490811165,13.641877379801276,5.561077044601771,6,Mandarin,Malay,2.0647098547328135,0
37.93616518656071,26.77229173165006,-5.157005466968052,7,English,Malay,1.507900651937939,0
4.841928215106323,6.028907885457141,10.799537848630287,6,Mandarin,English,1.9958078142923055,0
28.763764745663035,26.244712687745682,-5.647673299537097,7,Mandarin,English,1.65715366225963,0
25.453741027523613,29.230731315261902,-26.8497167023554,7,English,English,2.5915202634377072,1
14.58697147690341,13.67706109987811,28.080981152322693,6,English,English,2.2170253339008905,1
39.39064126788743,27.108852119877366,23.39982370337881,7,Malay,Malay,1.678236273238734,1
23.38311842622966,26.99232681128474,-11.385865365602186,8,Malay,English,1.5925957450866575,0
11.584597461974143,5.503013348920345,-17.769714756465792,7,English,Mandarin,2.1348915093695027,0
26.331907211525806,26.118050570545815,-26.818707943297873,7,Malay,Mandarin,1.626382741356782,0
3.374969094093572,5.348650816393864,27.31668339144404,7,Malay,Malay,2.3216798821945845,1
23.766817796020533,27.817935085616426,-27.84604323287049,6,Mandarin,Malay,1.75391703328719,0
14.09999563836232,7.054913437195415,-9.078509781939989,6,Mandarin,Mandarin,3.2406892099712894,1
7.674122303942772,13.23405605125944,-3.1342875775348986,7,Mandarin,Mandarin,3.1454705911895284,1
5.477016121413257,14.077819203564294,-3.348342341992712,6,Mandarin,Malay,2.275790505610249,0
34.486157819348726,28.15529145378631,12.552475001675695,6,English,Mandarin,1.2354074973592504,0
25.00798561940204,28.979544405192435,-6.793856125718655,7,Mandarin,Malay,1.669214456976135,0
7.621730225434278,11.915389849537426,-13.91459562957418,7,Malay,Mandarin,2.123246813818369,0
5.266594981926749,2.000244948780641,8.452778957831615,9,Mandarin,Malay,1.7614843371688194,0
9.699679652071882,10.975626764855807,26.821528308605963,9,Malay,Malay,1.9844934450295142,1
11.39940192321419,6.337752602017412,-25.14392162577664,6,Mandarin,Mandarin,3.221315382661762,1
25.5031282986093,29.164717631724614,-25.49723176331552,6,Mandarin,English,1.7137871796504207,0
38.781146346348294,27.941327762031,15.006561530959287,6,Mandarin,English,1.0860318602860808,0
7.319483033509445,7.496003184893706,-8.501313768960063,6,English,Mandarin,2.3060074252527683,0
31.716975807632117,28.568142268372203,-12.388126730859796,6,Mandarin,Malay,1.6701044074926223,0
20.430256594585444,29.900925878839892,-17.266941538009014,7,Malay,English,1.6911806897311314,0
9.744533804547334,9.296856856905658,-13.97624362960585,6,English,Malay,2.245498614620117,0
20.305886336613987,25.836822407163837,20.249710941795044,9,Malay,Malay,1.870151314356185,1
1.0083240361642218,5.2796202570040895,14.543234539961091,7,Malay,Malay,2.793107348169679,1
8.283672511669343,1.6682690952558277,26.48520594345541,6,English,Mandarin,1.455998375909809,0
1.1706062891481153,14.343540055034316,-15.650525817175913,6,English,Mandarin,2.2751901171675892,0
38.42566578542095,26.8545194036486,-29.07814696454934,6,English,Malay,1.5367699627326428,0
1.6944841259424859,6.399959658417511,-22.041061844741925,6,Malay,Mandarin,2.3280853560072603,0
24.669799330843745,25.75262822313165,-7.058193000353867,7,Mandarin,Malay,1.7237904836036477,0
12.263417761787046,3.1078879447050953,-4.313844133625775,7,English,Malay,2.1969074624896594,0
4.987127107209469,5.147267714544741,13.725275779839553,6,Mandarin,English,1.9007713994880735,0
1.3036311952349973,10.296384870955208,26.569653475747053,6,Mandarin,English,1.4365619676869512,0
2.071690819190187,5.022955231344418,-8.53253464083133,9,Malay,Mandarin,2.0306117573585496,0
32.19711124506778,27.43289793866747,-7.217790405720333,7,English,English,2.580029444678384,1
27.23214431938677,29.90452173512046,21.864515748774863,9,Malay,Mandarin,0.6426160323894341,0
8.533056272906721,7.265345389803382,-8.341394107431462,6,Mandarin,English,2.2967113363481273,0
8.645100173628098,11.54761600668725,-29.069888311205197,9,Mandarin,Malay,1.831173210492829,0
21.835726324585046,27.0391899546038,-3.0110475192635704,6,Mandarin,Malay,1.8788533661484061,0
1.638250569373125,1.832906870478811,-4.234698702482152,7,Malay,English,2.3161727632598734,0
6.196917449505978,11.977205642948016,-10.365552364100655,7,Mandarin,Malay,2.148706927861791,0
9.761600400202568,7.979251909741067,17.58544229120988,6,Malay,Malay,2.6896009967082177,1
28.20192854130221,28.957989810086616,-15.77907605053428,7,Malay,Malay,2.5899154610321706,1
3.9875810377621024,12.138430662991684,-27.000391320837945,6,English,Mandarin,2.231238578589669,0
9.605101089367823,12.154604908063275,13.764181623280102,7,Mandarin,English,1.6656565832108856,0
10.557965788628454,2.2987330296434965,18.94454649504948,7,English,Malay,1.573373884490549,0
38.56201152377206,28.289270689143002,15.369903720411038,7,Mandarin,English,0.9538112020291569,0
7.408951724100479,6.593914189517584,8.749627665637112,9,Mandarin,English,1.6837343725665204,0
