distance_patient_clinic,distance_staff_patient,time_margin,workload,language,wheelchair,cost,fitness_score,label
9.482555413,2.966936154,-115.5011065,6,English,TRUE,4.214531799,-0.214531799,0
11.96902104,9.905933074,-57.41645636,4,English,TRUE,2.29263142,1.70736858,0
11.66645852,3.054881564,-1.542719988,6,English,TRUE,0.4386374,3.5613626,1
7.059758895,6.884545508,-27.66571801,5,English,TRUE,1.261633644,2.738366356,1
7.677767497,6.432417282,-48.40391748,6,English,TRUE,1.994565764,2.005434236,0
4.901720423,1.194753925,-129.0544823,1,English,TRUE,4.40278082,-0.40278082,0
14.42420622,3.098325733,-107.1436705,3,English,TRUE,3.866681002,0.133318998,0
5.688296062,1.29820116,-21.21111571,3,English,TRUE,0.896902163,3.103097837,1
4.606847983,6.077961793,-114.9023063,3,English,TRUE,4.056924976,-0.056924976,0
7.29921144,3.049179633,-112.1895591,5,English,TRUE,4.043135882,-0.043135882,0
5.025156791,6.797849337,-38.69633756,6,English,TRUE,1.64810798,2.35189202,1
8.535081426,9.263725959,-13.41064968,7,English,TRUE,0.90500973,3.09499027,1
9.445435918,8.984277988,-73.067607,4,English,TRUE,2.779884039,1.220115961,0
4.18165475,1.443199613,-40.02803775,2,English,TRUE,1.470516469,2.529483531,1
6.383221392,2.681207569,-54.3784684,3,English,TRUE,2.023259903,1.976740097,0
5.857425305,6.619604387,-19.73214094,8,English,TRUE,1.102508328,2.897491672,1
4.141361717,8.999991457,-144.880307,5,English,TRUE,5.160757098,-1.160757098,0
8.063040937,3.899741056,-7.331659724,7,English,TRUE,0.644016477,3.355983523,1
4.651889443,1.120643328,-84.60544213,8,English,TRUE,3.197906732,0.802093268,0
8.155313501,6.900023777,-80.55174379,7,English,TRUE,3.115611499,0.884388501,0
14.5375592,3.265700179,-70.17411655,3,English,TRUE,2.637169812,1.362830188,0
13.08804209,9.080479716,-9.185160531,3,English,TRUE,0.647857236,3.352142764,1
8.968890484,8.433763026,-95.64357471,2,English,TRUE,3.442145692,0.557854308,0
7.410604132,8.219991871,-80.83204787,1,English,TRUE,2.890707556,1.109292444,0
13.13884255,7.160041436,-2.412654522,4,English,TRUE,0.443410657,3.556589343,1
4.828643215,6.011336062,-81.67891751,3,English,TRUE,2.951030377,1.048969623,0
5.948624689,2.363339017,-81.27326794,4,English,TRUE,2.952228568,1.047771432,0
14.64865982,2.942797579,-2.260376087,5,English,TRUE,0.451260444,3.548739556,1
9.502541835,6.53546049,-83.61865257,7,English,TRUE,3.227668442,0.772331558,0
10.47621186,6.359523405,-71.38036536,8,English,TRUE,2.867702865,1.132297135,0
9.345997094,5.007876564,-25.11987119,3,English,TRUE,1.100867776,2.899132224,1
12.81338009,1.206294158,-51.13779589,1,English,TRUE,1.884789939,2.115210061,0
14.34630035,6.37435634,-88.79759607,3,English,TRUE,3.287126436,0.712873564,0
5.056191772,6.095843412,-25.18750385,4,English,TRUE,1.111103813,2.888896187,1
10.85644034,2.747458697,-108.2103022,5,English,TRUE,3.943049064,0.056950936,0
6.472843976,1.196261138,-2.080058543,4,English,TRUE,0.306026336,3.693973664,1
13.01652114,6.668953333,-57.11007624,4,English,TRUE,2.260523953,1.739476047,0
5.379678765,7.98444063,-63.29165138,9,English,TRUE,2.603362907,1.396637093,0
6.728556224,1.742122702,-17.28084563,5,English,TRUE,0.860734977,3.139265023,1
12.3627782,6.454301073,-111.3637411,4,English,TRUE,4.060295495,-0.060295495,0
10.70088321,7.500738964,-114.6939046,8,English,TRUE,4.325146376,-0.325146376,0
5.343293972,6.965227777,-54.67859233,6,English,TRUE,2.185704962,1.814295038,0
3.544690369,8.599001943,-99.00589902,7,English,TRUE,3.701633557,0.298366443,0
8.057859787,7.892670736,-27.10721576,7,English,TRUE,1.343079164,2.656920836,1
10.9066882,7.520143809,-34.18660826,1,English,TRUE,1.363821929,2.636178071,1
12.68054714,1.058405692,-63.3487718,9,English,TRUE,2.609015255,1.390984745,0
7.417088712,8.632851974,-84.51822108,8,English,TRUE,3.297773443,0.702226557,0
5.097171367,5.630977822,-46.11175649,4,English,TRUE,1.804340041,2.195659959,0
2.867828697,6.902640537,-50.03197016,6,English,TRUE,2.005437031,1.994562969,0
2.460383223,9.120771761,-37.29794673,3,English,TRUE,1.479076441,2.520923559,1
10.09378409,3.699923235,-36.10720531,4,English,TRUE,1.501510584,2.498489416,1
2.053902033,7.036531661,-115.2482711,7,English,TRUE,4.212513375,-0.212513375,0
14.96741169,2.974740747,-137.735738,4,English,TRUE,4.930612791,-0.930612791,0
10.06278988,2.502764863,-146.5077011,9,English,TRUE,5.369245586,-1.369245586,0
10.10262033,5.169960114,-106.2660517,5,English,TRUE,3.894927529,0.105072471,0
13.76545997,8.151641119,-50.56565394,2,English,TRUE,1.984692809,2.015307191,0
6.97652619,2.870992497,-131.1989737,9,English,TRUE,4.831774312,-0.831774312,0
8.354455702,6.492240805,-21.04868007,3,English,TRUE,0.970089634,3.029910366,1
1.92477431,7.375230424,-30.72148343,8,English,TRUE,1.437049495,2.562950505,1
14.6159553,6.943477962,-62.0504617,9,English,TRUE,2.643943056,1.356056944,0
10.27125022,7.722132898,-103.8596759,2,English,TRUE,3.721923027,0.278076973,0
4.754005215,4.071783164,-129.2037249,5,English,TRUE,4.595048715,-0.595048715,0
7.286528645,7.128801363,-21.39514492,1,English,TRUE,0.897324797,3.102675203,1
10.39071036,7.621277548,-98.81272189,8,English,TRUE,3.793877275,0.206122725,0
12.49763189,3.43002233,-71.0504047,3,English,TRUE,2.647623366,1.352376634,0
12.74375071,3.779786809,-71.8093259,3,English,TRUE,2.678879572,1.321120428,0
4.404519724,7.323755176,-129.1644785,9,English,TRUE,4.782765366,-0.782765366,0
11.64048863,7.579682936,-86.5937062,8,English,TRUE,3.398658589,0.601341411,0
3.612261356,9.798538308,-76.73725598,4,English,TRUE,2.852016529,1.147983471,0
9.229178291,6.088466441,-15.87140138,1,English,TRUE,0.72222316,3.27777684,1
12.4729396,4.862897016,-106.5668842,3,English,TRUE,3.845587838,0.154412162,0
5.574344468,9.07605069,-77.08773883,8,English,TRUE,3.036095246,0.963904754,0
4.838980448,9.452776895,-0.974654039,2,English,TRUE,0.255406041,3.744593959,1
9.130583987,2.289663923,-70.51583634,6,English,TRUE,2.704730357,1.295269643,0
11.38357781,1.234265948,-75.20063723,4,English,TRUE,2.792866345,1.207133655,0
10.84588119,5.89824743,-121.3839889,4,English,TRUE,4.37357425,-0.37357425,0
12.9119386,6.547206912,-61.61095684,2,English,TRUE,2.328290017,1.671709983,0
5.005890594,7.165269543,-144.8564414,1,English,TRUE,4.990259649,-0.990259649,0
9.966261836,2.779908649,-36.76031425,5,English,TRUE,1.552805513,2.447194487,1
13.8076893,1.032820325,-124.1491374,1,English,TRUE,4.326709676,-0.326709676,0
8.008673453,9.370241541,-41.85782467,7,English,TRUE,1.849049972,2.150950028,0
5.127441337,3.688155854,-30.2259284,9,English,TRUE,1.455686918,2.544313082,1
3.362492138,1.702938736,-92.18252411,2,English,TRUE,3.203405112,0.796594888,0
14.55657744,9.488467472,-134.9297352,7,English,TRUE,5.018108288,-1.018108288,0
7.340367046,1.894445011,-123.6258245,4,English,TRUE,4.373208937,-0.373208937,0
3.636235349,1.17747759,-116.0054836,8,English,TRUE,4.234986584,-0.234986584,0
3.760561748,5.3139275,-105.087142,9,English,TRUE,3.953649626,0.046350374,0
2.366540534,7.507309878,-122.3093545,6,English,TRUE,4.415716986,-0.415716986,0
12.50059754,7.831818653,-68.20081627,2,English,TRUE,2.556684704,1.443315296,0
7.377934948,4.853344978,-9.38125529,3,English,TRUE,0.555021309,3.444978691,1
3.290626858,5.244243365,-49.26596299,4,English,TRUE,1.887547468,2.112452532,0
5.345192448,1.144529404,-118.5729741,2,English,TRUE,4.097329689,-0.097329689,0
4.600132916,3.038145434,-114.1116199,6,English,TRUE,4.120103448,-0.120103448,0
11.07143418,9.079347038,-44.94897678,4,English,TRUE,1.859807038,2.140192962,0
6.254498841,6.828936271,-144.2392536,9,English,TRUE,5.298809471,-1.298809471,0
4.290438183,9.970863265,-88.55324707,5,English,TRUE,3.294387917,0.705612083,0
14.68413458,8.923133763,-98.87768295,8,English,TRUE,3.851995448,0.148004552,0
3.29220541,2.100107736,-16.73838888,2,English,TRUE,0.691869427,3.308130573,1
2.402169965,3.48769487,-67.89835889,9,English,TRUE,2.682177278,1.317822722,0
2.23755754,2.007756734,-81.18840677,2,English,TRUE,2.828733368,1.171266632,0
6.82625325,3.112151796,-3.832600698,8,English,TRUE,0.547137407,3.452862593,1
12.49188613,6.474678524,-94.50477114,7,English,TRUE,3.619824685,0.380175315,0
2.685294093,7.41662934,-32.9024167,2,English,TRUE,1.277766458,2.722233542,1
14.0026879,1.583862741,-25.28670931,8,English,TRUE,1.318755817,2.681244183,1
7.954407992,2.730625509,-59.41786291,6,English,TRUE,2.327445765,1.672554235,0
7.242412678,8.8119454,-68.40684595,3,English,TRUE,2.560771779,1.439228221,0
1.120666036,5.126208491,-84.92612854,3,English,TRUE,3.013339697,0.986660303,0
7.375528673,1.760890018,-74.92934031,5,English,TRUE,2.789008864,1.210991136,0
6.818788948,5.134117342,-29.77841295,9,English,TRUE,1.472142828,2.527857172,1
3.859590551,1.299569943,-49.4549876,4,English,TRUE,1.860091192,2.139908808,0
9.775236821,5.525593396,-30.12362713,9,English,TRUE,1.517129207,2.482870793,1
7.315820977,9.404803359,-80.92852731,1,English,TRUE,2.90482382,1.09517618,0
7.495107688,3.491834653,-147.7729503,3,English,TRUE,5.155634434,-1.155634434,0
9.841621301,3.925463712,-96.78264001,3,English,TRUE,3.483758851,0.516241149,0
6.261497066,2.991429988,-148.151816,4,English,TRUE,5.190923136,-1.190923136,0
2.388045572,2.76242544,-44.21655688,9,English,TRUE,1.88538994,2.11461006,0
6.864930747,1.942824336,-46.59616613,1,English,TRUE,1.681283089,2.318716911,1
14.78406255,3.365407236,-52.13728598,9,English,TRUE,2.279404231,1.720595769,0
2.100773954,1.35219029,-113.5380157,8,English,TRUE,4.139130164,-0.139130164,0
4.476024715,8.995273145,-128.1803795,6,English,TRUE,4.647392294,-0.647392294,0
3.969137325,2.553765767,-47.55343559,7,English,TRUE,1.93034355,2.06965645,0
4.345967523,3.269965539,-61.03897564,9,English,TRUE,2.470791852,1.529208148,0
14.51853764,3.334524467,-28.82881993,8,English,TRUE,1.459491286,2.540508714,1
3.052516205,9.534200822,-26.76177469,5,English,TRUE,1.217926326,2.782073674,1
6.162152177,5.359829238,-65.0492074,2,English,TRUE,2.363526728,1.636473272,0
7.774281704,7.007934451,-140.492142,5,English,TRUE,5.030893562,-1.030893562,0
12.27166892,9.402548673,-103.3619527,8,English,TRUE,3.982140599,0.017859401,0
12.90185829,5.603636225,-100.6503617,2,English,TRUE,3.620067,0.379933,0
14.44513484,9.031835598,-118.3329017,6,English,TRUE,4.41919976,-0.41919976,0
14.05173637,3.87726118,-109.5453758,4,English,TRUE,3.990802504,0.009197496,0
2.020578326,1.55023867,-41.01883216,2,English,TRUE,1.483002575,2.516997425,1
11.62415388,6.754048872,-45.62934164,1,English,TRUE,1.744760082,2.255239918,1
12.40475078,6.102554281,-108.9893229,5,English,TRUE,4.018050482,-0.018050482,0
7.262238588,6.010261037,-86.85346294,5,English,TRUE,3.227840428,0.772159572,0
11.86211091,6.357875912,-21.29569935,4,English,TRUE,1.052056513,2.947943487,1
3.86970926,8.917371842,-70.62466352,2,English,TRUE,2.562026262,1.437973738,0
11.38793548,9.818228468,-38.3019403,4,English,TRUE,1.648792983,2.351207017,1
1.731907446,5.443925422,-65.88574465,4,English,TRUE,2.427949817,1.572050183,0
13.6827634,1.155701105,-91.54836992,8,English,TRUE,3.519996976,0.480003024,0
14.67085526,4.581643388,-13.60919055,4,English,TRUE,0.806164672,3.193835328,1
10.22462529,9.433491702,-129.4083313,1,English,TRUE,4.550192214,-0.550192214,0
4.985446344,4.972308043,-18.70659576,4,English,TRUE,0.883130736,3.116869264,1
11.58834136,9.37228888,-86.12667587,3,English,TRUE,3.200495498,0.799504502,0
2.084770772,1.512575806,-113.2688695,9,English,TRUE,4.171602448,-0.171602448,0
2.432650513,5.29214883,-67.31551064,7,English,TRUE,2.601098348,1.398901652,0
14.06470084,6.768024984,-51.05701987,9,English,TRUE,2.27022792,1.72977208,0
9.923634737,9.502381457,-32.21094753,5,English,TRUE,1.467958413,2.532041587,1
8.171647894,8.067652001,-108.1843863,4,English,TRUE,3.928539208,0.071460792,0
8.563041735,6.020684642,-84.10390803,8,English,TRUE,3.269300865,0.730699135,0
4.565292722,4.791067603,-95.70488798,6,English,TRUE,3.523726536,0.476273464,0
9.76177673,6.88005932,-119.3208249,7,English,TRUE,4.423779191,-0.423779191,0
1.763129884,8.66283755,-118.7321741,6,English,TRUE,4.30199881,-0.30199881,0
8.862323108,6.178330583,-33.02309748,3,English,TRUE,1.371176453,2.628823547,1
5.720974866,3.605042749,-14.32672007,5,English,TRUE,0.770817512,3.229182488,1
7.951215911,9.70978891,-20.07475301,1,English,TRUE,0.885768482,3.114231518,1
11.81976117,3.934211071,-18.47767131,1,English,TRUE,0.8134621,3.1865379,1
3.147780353,2.179501691,-91.04393755,1,English,TRUE,3.128070739,0.871929261,0
12.17834907,8.740150776,-22.64258338,9,English,TRUE,1.323937778,2.676062222,1
10.9011966,4.236730689,-85.22583113,3,English,TRUE,3.112240311,0.887759689,0
9.794892359,9.50822321,-134.0574575,3,English,TRUE,4.781613073,-0.781613073,0
10.11014138,9.38917066,-3.855010641,5,English,TRUE,0.523493475,3.476506525,1
2.327888706,6.439253275,-49.33872414,6,English,TRUE,1.972295558,2.027704442,0
10.28886483,1.787051409,-113.031352,3,English,TRUE,4.008470896,-0.008470896,0
14.64664114,6.393703501,-41.03459999,3,English,TRUE,1.698223446,2.301776554,1
9.935141811,4.037272255,-16.21636708,6,English,TRUE,0.92026971,3.07973029,1
13.99721573,7.611890481,-134.3952098,7,English,TRUE,4.975931388,-0.975931388,0
10.99050313,5.174087102,-80.43992083,6,English,TRUE,3.082976597,0.917023403,0
11.14381073,5.523844012,-39.40621812,4,English,TRUE,1.640217151,2.359782849,1
5.361172186,6.905233397,-72.48712338,1,English,TRUE,2.578901502,1.421098498,0
9.080613467,7.561338614,-98.94881843,2,English,TRUE,3.544713468,0.455286532,0
2.140634568,9.153891156,-7.964491978,8,English,TRUE,0.698428323,3.301571677,1
14.31042598,2.778228499,-94.0524036,7,English,TRUE,3.585966665,0.414033335,0
1.737937058,9.43720469,-112.0675741,1,English,TRUE,3.887337219,0.112662781,0
11.04054026,6.732492179,-82.46999977,2,English,TRUE,3.006730317,0.993269683,0
7.520158087,3.344388212,-66.9538449,7,English,TRUE,2.620440293,1.379559707,0
7.5772605,4.371877825,-85.30129057,7,English,TRUE,3.242867736,0.757132264,0
10.29617119,6.292835124,-136.8976397,8,English,TRUE,5.04914472,-1.04914472,0
14.09732232,4.719813053,-76.02223234,2,English,TRUE,2.802245765,1.197754235,0
8.909336507,1.158309246,-132.2479066,3,English,TRUE,4.628940012,-0.628940012,0
6.79131733,3.783940968,-11.08760781,1,English,TRUE,0.51533951,3.48466049,1
10.70761195,2.553272146,-27.93030483,6,English,TRUE,1.303619002,2.696380998,1
4.890475764,5.342279,-114.8076585,3,English,TRUE,4.049249499,-0.049249499,0
13.44038993,9.063410467,-3.482425657,1,English,TRUE,0.381118859,3.618881141,1
6.947118539,4.622096605,-132.6559131,8,English,TRUE,4.857555921,-0.857555921,0
13.81582682,6.50197678,-19.06805297,5,English,TRUE,1.038779802,2.961220198,1
8.212691166,3.339248265,-145.3071999,8,English,TRUE,5.279092725,-1.279092725,0
11.11974885,2.411503299,-95.39351487,7,English,TRUE,3.59509635,0.40490365,0
14.56340567,8.440176733,-44.71300349,5,English,TRUE,1.920469274,2.079530726,0
1.890420109,9.160019332,-130.3305296,1,English,TRUE,4.494855382,-0.494855382,0
12.77534639,8.62030651,-78.40193124,7,English,TRUE,3.107354237,0.892645763,0
3.677389807,9.896722006,-46.83160046,6,English,TRUE,1.936794467,2.063205533,0
9.61600481,7.073167866,-135.5237804,4,English,TRUE,4.844351073,-0.844351073,0
10.60527616,8.540431479,-149.2946044,8,English,TRUE,5.487943891,-1.487943891,0
6.941208365,9.881891622,-74.55698305,6,English,TRUE,2.893463768,1.106536232,0
14.52430043,1.873487179,-6.849294919,1,English,TRUE,0.432287707,3.567712293,1
2.828881342,4.893940969,-36.84919711,9,English,TRUE,1.665534793,2.334465207,1
12.9632161,2.934067902,-93.93201899,4,English,TRUE,3.45004014,0.54995986,0
11.95988065,4.962816782,-52.01885867,5,English,TRUE,2.10318893,1.89681107,0
4.260625741,5.922413672,-28.59108537,8,English,TRUE,1.374866573,2.625133427,1
4.159304163,2.599340151,-145.4927655,5,English,TRUE,5.117345293,-1.117345293,0
12.78261644,9.651513181,-86.54529884,4,English,TRUE,3.269184591,0.730815409,0
9.497623628,8.32373466,-97.24051576,2,English,TRUE,3.499564108,0.500435892,0
3.638997939,1.236562951,-26.77351605,9,English,TRUE,1.301206144,2.698793856,1
12.26953567,5.055589431,-28.95916983,8,English,TRUE,1.458556912,2.541443088,1
8.305632254,4.447345154,-78.5585036,7,English,TRUE,3.026146561,0.973853439,0
9.199160696,2.399860824,-146.1491173,7,English,TRUE,5.26762746,-1.26762746,0
1.118938101,9.673184494,-140.0854218,1,English,TRUE,4.817435286,-0.817435286,0
11.56905556,8.340282825,-146.4227981,5,English,TRUE,5.27985332,-1.27985332,0
5.529344592,7.86856947,-80.27387616,9,English,TRUE,3.169775013,0.830224987,0
3.573380453,7.721633092,-46.91869165,1,English,TRUE,1.716906524,2.283093476,1
3.167779525,9.126270759,-74.74384842,2,English,TRUE,2.694402117,1.305597883,0
6.883494425,3.689382113,-34.41997334,8,English,TRUE,1.57306121,2.42693879,1
13.34392557,7.287384581,-28.48288107,7,English,TRUE,1.435742471,2.564257529,1
3.674869951,1.390110579,-1.265990997,5,English,TRUE,0.292849505,3.707150495,1
6.376267036,6.878176033,-28.41116809,2,English,TRUE,1.159583367,2.840416633,1
4.469374201,3.089157419,-62.39428437,7,English,TRUE,2.435394795,1.564605205,0
11.15655436,9.553980107,-54.88962669,9,English,TRUE,2.396759568,1.603240432,0
10.32071336,5.402619654,-45.9997612,1,English,TRUE,1.730558704,2.269441296,1
7.29725587,8.403905104,-65.33165031,8,English,TRUE,2.654733287,1.345266713,0
11.58898477,6.835815386,-67.63534018,3,English,TRUE,2.558759341,1.441240659,0
13.52646599,5.439642225,-3.943205827,7,English,TRUE,0.601101276,3.398898724,1
10.59997876,2.265212158,-104.5638305,7,English,TRUE,3.894112927,0.105887073,0
13.02572766,3.931000591,-29.45297494,9,English,TRUE,1.511333114,2.488666886,1
13.10992967,1.18691098,-71.86854578,4,English,TRUE,2.698586599,1.301413401,0
4.351177709,8.842216071,-38.15455459,2,English,TRUE,1.483752424,2.516247576,1
5.146474718,1.222967142,-113.2315229,3,English,TRUE,3.958078515,0.041921485,0
11.42219035,9.107532823,-43.52975211,1,English,TRUE,1.696288969,2.303711031,1
2.824451833,4.136919864,-128.8223222,1,English,TRUE,4.403691124,-0.403691124,0
1.885547725,7.739552696,-23.92568081,1,English,TRUE,0.933773698,3.066226302,1
13.02242956,4.809332285,-144.1080629,1,English,TRUE,5.021919715,-1.021919715,0
10.71784316,3.419873644,-41.40116468,4,English,TRUE,1.681415991,2.318584009,1
2.018307665,5.422723792,-17.23906933,7,English,TRUE,0.929045959,3.070954041,1
12.24496973,2.577895105,-141.5027175,7,English,TRUE,5.144985898,-1.144985898,0
14.01890468,9.286883327,-98.77855632,6,English,TRUE,3.765676424,0.234323576,0
8.63116778,9.762468839,-97.43026883,6,English,TRUE,3.671611994,0.328388006,0
2.255131237,8.329812104,-64.4838392,9,English,TRUE,2.61531074,1.38468926,0
5.723027097,1.289659629,-75.24929622,1,English,TRUE,2.618436741,1.381563259,0
2.255812866,1.429604107,-32.74680036,8,English,TRUE,1.448414182,2.551585818,1
7.434858561,6.203266064,-53.64418237,6,English,TRUE,2.164520659,1.835479341,0
12.09976063,8.232108413,-93.28263882,6,English,TRUE,3.552739985,0.447260015,0
3.306232545,7.528521215,-42.41766902,6,English,TRUE,1.762269838,2.237730162,1
1.766429752,3.829690237,-80.21397434,7,English,TRUE,3.009760345,0.990239655,0
4.998114627,2.324419309,-108.3752225,2,English,TRUE,3.765732756,0.234267244,0
7.680049264,6.264203502,-16.97249152,4,English,TRUE,0.865192245,3.134807755,1
3.98952469,1.282037146,-130.3123479,2,English,TRUE,4.476460547,-0.476460547,0
9.386154619,3.94954261,-100.9258445,9,English,TRUE,3.857551789,0.142448211,0
4.174620644,9.073517215,-70.6870515,8,English,TRUE,2.808716429,1.191283571,0
11.93806906,9.592997972,-40.27740017,6,English,TRUE,1.797890676,2.202109324,1
12.98295265,5.689019557,-141.9364568,2,English,TRUE,4.997934949,-0.997934949,0
3.882422351,8.312103554,-111.2354318,4,English,TRUE,3.989792986,0.010207014,0
14.04423995,4.845754389,-40.21120708,7,English,TRUE,1.809273513,2.190726487,0
3.896206256,9.754389762,-110.5361646,8,English,TRUE,4.141044781,-0.141044781,0
3.091591438,3.285697585,-61.87513998,1,English,TRUE,2.166277556,1.833722444,0
14.02007529,1.069280227,-79.61054122,5,English,TRUE,3.004578263,0.995421737,0
12.29390931,1.619025919,-136.5841679,6,English,TRUE,4.931934949,-0.931934949,0
6.904839387,8.763303172,-112.4440714,6,English,TRUE,4.14481714,-0.14481714,0
3.794002623,2.413529957,-121.9565897,1,English,TRUE,4.167294982,-0.167294982,0
4.675144067,7.14003739,-95.31271861,4,English,TRUE,3.455242435,0.544757565,0
4.233710347,4.26701305,-94.25629785,4,English,TRUE,3.386883829,0.613116171,0
4.01502996,2.79693718,-43.37151957,5,English,TRUE,1.71383699,2.28616301,1
13.14013011,1.321398541,-108.7967918,3,English,TRUE,3.891175012,0.108824988,0
4.201390519,9.454884644,-137.2814657,9,English,TRUE,5.072611607,-1.072611607,0
13.35493147,1.709260282,-142.5914543,5,English,TRUE,5.103690393,-1.103690393,0
7.254810224,6.792772356,-57.23117192,1,English,TRUE,2.088181556,1.911818444,0
12.47157523,9.804013017,-111.5541836,7,English,TRUE,4.221228669,-0.221228669,0
2.770499436,7.168659607,-114.6755677,3,English,TRUE,4.041910513,-0.041910513,0
9.423612521,8.217516482,-115.5965021,4,English,TRUE,4.189628025,-0.189628025,0
1.849562965,7.270422403,-52.39179767,6,English,TRUE,2.077593109,1.922406891,0
6.786794438,9.436056068,-34.53399955,1,English,TRUE,1.353361823,2.646638177,1
11.79740304,1.895494728,-92.82768323,8,English,TRUE,3.551185085,0.448814915,0
3.717802786,8.119771494,-146.4018347,4,English,TRUE,5.158436899,-1.158436899,0
8.51250513,4.194260563,-102.4465111,2,English,TRUE,3.621951359,0.378048641,0
12.68939485,8.656576161,-42.55134661,9,English,TRUE,1.99183793,2.00816207,0
5.244914713,1.067869834,-10.4583675,4,English,TRUE,0.571740095,3.428259905,1
7.012270559,3.669914585,-43.31237217,5,English,TRUE,1.750567591,2.249432409,1
1.434953823,9.704090604,-7.764233703,6,English,TRUE,0.610198234,3.389801766,1
13.99910853,4.397479382,-87.55553344,4,English,TRUE,3.26248366,0.73751634,0
3.915245321,7.436482611,-37.26720657,9,English,TRUE,1.715757498,2.284242502,1
14.7805077,8.223673794,-134.5035369,5,English,TRUE,4.913493046,-0.913493046,0
4.709538862,1.946966267,-76.9581507,1,English,TRUE,2.671836741,1.328163259,0
7.773156552,1.279977258,-137.7525259,4,English,TRUE,4.842282201,-0.842282201,0
2.834204661,8.312060185,-99.94407251,3,English,TRUE,3.562931732,0.437068268,0
9.41340073,6.056324923,-91.65146331,4,English,TRUE,3.369746034,0.630253966,0
1.480170618,5.914821928,-48.72317176,8,English,TRUE,2.018055651,1.981944349,0
5.337859635,5.762570079,-107.4810634,1,English,TRUE,3.733706411,0.266293589,0
10.6499105,9.660376702,-7.3480141,5,English,TRUE,0.648036675,3.351963325,1
12.2612418,1.751223657,-8.167255444,6,English,TRUE,0.652366503,3.347633497,1
4.957343048,7.931435708,-20.26069535,1,English,TRUE,0.844244299,3.155755701,1
13.13597298,6.069382485,-35.5756554,4,English,TRUE,1.537908735,2.462091265,1
14.24087096,7.29845822,-58.31095291,5,English,TRUE,2.359091722,1.640908278,0
14.07030401,8.643418754,-61.17447536,9,English,TRUE,2.626286406,1.373713594,0
4.784880267,8.078003409,-84.70737646,9,English,TRUE,3.312208052,0.687791948,0
6.296866144,1.037774447,-116.4302467,8,English,TRUE,4.274354628,-0.274354628,0
3.947398838,7.85548802,-136.6086972,2,English,TRUE,4.751652109,-0.751652109,0
6.733852982,6.778122262,-54.55864773,3,English,TRUE,2.073741343,1.926258657,0
2.835118064,1.928798307,-22.26246396,4,English,TRUE,0.949721296,3.050278704,1
2.89723623,7.515710864,-140.342263,7,English,TRUE,5.062204905,-1.062204905,0
2.576529211,4.433421639,-66.97227593,1,English,TRUE,2.342508706,1.657491294,0
12.12528049,8.4925396,-29.76963451,8,English,TRUE,1.518499351,2.481500649,1
3.064354844,7.251600587,-123.4812973,3,English,TRUE,4.339202799,-0.339202799,0
13.53119242,9.744855442,-142.8188554,1,English,TRUE,5.033388991,-1.033388991,0
7.19351237,6.505641153,-78.60016447,2,English,TRUE,2.836997018,1.163002982,0
1.644968375,7.558383236,-145.7541997,4,English,TRUE,5.11050684,-1.11050684,0
13.8007662,6.350973061,-36.18584606,3,English,TRUE,1.527712261,2.472287739,1
10.37934887,7.764584958,-26.54130891,5,English,TRUE,1.266149635,2.733850365,1
1.005621616,4.480931877,-50.74364781,4,English,TRUE,1.906320462,2.093679538,0
2.109494486,2.59500145,-121.6901343,8,English,TRUE,4.423382769,-0.423382769,0
1.328061375,4.262138638,-147.7929205,1,English,TRUE,5.022332683,-1.022332683,0
2.323788827,7.715033715,-83.02413338,4,English,TRUE,3.027859338,0.972140662,0
9.715691547,8.141691382,-65.28863942,2,English,TRUE,2.43486181,1.56513819,0
6.097694796,6.414058619,-9.04702788,9,English,TRUE,0.78668513,3.21331487,1
3.647941749,8.075515793,-124.1317378,6,English,TRUE,4.49495917,-0.49495917,0
13.0627493,6.492326097,-61.88852989,8,English,TRUE,2.57850175,1.42149825,0
4.27680885,9.906283667,-126.2424781,4,English,TRUE,4.509913528,-0.509913528,0
14.2165779,7.591311101,-57.55797045,5,English,TRUE,2.336677905,1.663322095,0
6.547881675,7.240832219,-118.9778111,7,English,TRUE,4.383814177,-0.383814177,0
7.948131757,6.902509489,-33.21433198,5,English,TRUE,1.455650812,2.544349188,1
13.61270822,2.957143092,-30.26854393,7,English,TRUE,1.454649978,2.545350022,1
8.382352539,4.232553855,-137.6466761,4,English,TRUE,4.874371602,-0.874371602,0
2.249110353,3.179549107,-87.64087245,3,English,TRUE,3.09564901,0.90435099,0
14.66219208,5.283847494,-47.49541769,9,English,TRUE,2.142640985,1.857359015,0
12.34362783,8.907594371,-11.93359181,2,English,TRUE,0.690298616,3.309701384,1
5.007140301,9.311884812,-100.9523398,7,English,TRUE,3.788268243,0.211731757,0
3.708261192,6.39857099,-127.4394137,6,English,TRUE,4.589048779,-0.589048779,0
2.783713004,9.406691643,-6.374361257,4,English,TRUE,0.494382755,3.505617245,1
9.949680365,5.812657439,-32.97052521,6,English,TRUE,1.496640885,2.503359115,1
10.91126957,1.965867944,-82.53635744,3,English,TRUE,2.99998329,1.00001671,0
10.11159131,3.890613331,-148.478767,2,English,TRUE,5.169314278,-1.169314278,0
8.509745363,9.842408486,-131.9296138,8,English,TRUE,4.901175333,-0.901175333,0
13.19867029,3.866466819,-122.1182028,5,English,TRUE,4.44125813,-0.44125813,0
